int,resp,probs,feedback,Subject,Block,Run,Task,Main
600.0,775.8490077142441,0.23076684149951399,85.89687087245629,2,Short Uniform,1938,1,True
525.0,665.053756489725,0.23968479513988167,71.16573136284144,2,Short Uniform,1939,1,True
600.0,530.4624050567066,0.467972239139867,13.431880862493161,2,Short Uniform,1940,1,True
450.0,623.2640249578907,0.20944467763405236,148.24899923263487,2,Short Uniform,1941,1,True
750.0,649.8235195200771,0.12344362693326706,17.840581762390006,2,Short Uniform,1942,1,True
825.0,493.338765197312,0.13454194947751533,161.61494901134066,2,Short Uniform,1943,1,True
825.0,830.2928285872662,0.061804322986748914,0.04115927927152546,2,Short Uniform,1944,1,True
675.0,756.8227291511776,0.5275414787268202,14.694011535247101,2,Short Uniform,1945,1,True
525.0,724.7760490545243,0.28673316494846146,144.79989034316802,2,Short Uniform,1946,1,True
600.0,746.9549055561671,0.22807762306702564,59.98817851950553,2,Short Uniform,1947,1,True
450.0,453.4594725496952,0.2304392746742529,0.05910098924491138,2,Short Uniform,1948,1,True
600.0,625.5222327415867,0.11747942089615171,1.8094010114325507,2,Short Uniform,1949,1,True
450.0,673.915068936324,0.22055643458583976,247.59485479880854,2,Short Uniform,1950,1,True
825.0,623.1025798961065,0.2300735258029125,59.8899074300945,2,Short Uniform,1951,1,True
450.0,512.564631520627,0.05456986611383874,19.330040085490545,2,Short Uniform,1952,1,True
675.0,650.6852486916225,0.6441855887825936,1.2975739504817434,2,Short Uniform,1953,1,True
600.0,553.3319939539081,0.08233887134670663,6.049729967550203,2,Short Uniform,1954,1,True
825.0,585.7385909237396,0.1171010731467985,84.10802111758696,2,Short Uniform,1955,1,True
600.0,534.684146886318,0.4089726796486543,11.850446299911344,2,Short Uniform,1956,1,True
675.0,680.997958329195,0.4912000012735795,0.0789585824280033,2,Short Uniform,1957,1,True
525.0,685.9123315751798,0.15966161006860496,93.94205334407475,2,Short Uniform,1958,1,True
825.0,491.4685230782924,0.10495062157215412,163.44278581829286,2,Short Uniform,1959,1,True
825.0,499.9930045613805,0.03017358241349021,155.19492684523615,2,Short Uniform,1960,1,True
825.0,653.5951271060545,0.1119432466488639,43.16566457563212,2,Short Uniform,1961,1,True
525.0,524.143858146114,0.41259944858878095,0.0026593337831306418,2,Short Uniform,1962,1,True
525.0,421.72869154656354,0.18938315785179902,38.69374385373177,2,Short Uniform,1963,1,True
750.0,706.5281634474658,0.29218639112624384,3.3596454635560016,2,Short Uniform,1964,1,True
450.0,437.08972811696725,0.13623697014527347,0.823087012809017,2,Short Uniform,1965,1,True
675.0,695.5701798920854,0.5043615910828844,0.9286854338386963,2,Short Uniform,1966,1,True
825.0,610.9340198208662,0.20850882252779654,67.32671275673582,2,Short Uniform,1967,1,True
600.0,543.134945270738,0.40309465039763204,8.982317914894358,2,Short Uniform,1968,1,True
900.0,796.2743056765137,0.5389026450331925,13.28274032455472,2,Long Uniform,1444,1,True
900.0,792.6674775111828,0.7333292024317527,14.22255602939808,2,Long Uniform,1445,1,True
900.0,998.3359593418643,0.7867437071079089,11.938223332944178,2,Long Uniform,1446,1,True
1050.0,1061.7045228503237,0.35599569259986275,0.12425927905101912,2,Long Uniform,1447,1,True
900.0,907.9438720067461,0.3420424340886737,0.07790753390069705,2,Long Uniform,1448,1,True
900.0,942.5902624192075,0.5208173252466554,2.2394203122678538,2,Long Uniform,1449,1,True
750.0,1135.2542331679354,0.14188469364125764,263.8592429756692,2,Long Uniform,1450,1,True
1050.0,1001.4607116712673,0.42288690542111695,2.1370181509839883,2,Long Uniform,1451,1,True
1050.0,764.3074058515689,0.26899299122311504,74.03198036395482,2,Long Uniform,1452,1,True
1125.0,987.0673186782783,0.2180961946517801,15.032434233362675,2,Long Uniform,1453,1,True
975.0,804.7929823091035,0.7402080952127184,30.47513885204907,2,Long Uniform,1454,1,True
750.0,969.7324770108581,0.19216010605384917,85.83530925035961,2,Long Uniform,1455,1,True
750.0,1102.4038923414128,0.18729244107675336,220.77956148867207,2,Long Uniform,1456,1,True
900.0,674.6636669830198,0.1004336000694525,62.68699133029558,2,Long Uniform,1457,1,True
1050.0,717.8929414198248,0.5054361695507015,100.04090554083986,2,Long Uniform,1458,1,True
900.0,994.1512102499889,0.016723367208962173,10.943765915478547,2,Long Uniform,1459,1,True
1050.0,809.7739588573274,0.25304683062844396,52.34335677376962,2,Long Uniform,1460,1,True
750.0,829.0701100378526,0.5637759701213861,11.114812980263322,2,Long Uniform,1461,1,True
750.0,740.5621013841704,0.26217099423451773,0.1583536538358714,2,Long Uniform,1462,1,True
1050.0,1216.4182792272136,0.509262529017536,25.120221007661524,2,Long Uniform,1463,1,True
825.0,987.5142343284297,0.22108446659266962,38.80385874652819,2,Long Uniform,1464,1,True
975.0,789.7327836082586,0.5627756775351319,36.106710290118954,2,Long Uniform,1465,1,True
1125.0,1117.4946869130006,0.12550876359061822,0.04450743666874848,2,Long Uniform,1466,1,True
975.0,695.323883012118,0.1252346027857726,82.28137321595734,2,Long Uniform,1467,1,True
975.0,903.0569446049681,0.2027206290319051,5.444631920654973,2,Long Uniform,1468,1,True
900.0,954.0370940891389,0.22513796440842057,3.60494757728204,2,Long Uniform,1469,1,True
1125.0,1013.4221664119634,0.298017014414254,9.836731218330538,2,Long Uniform,1470,1,True
750.0,957.5716707713019,0.2746694740223686,76.59733067873732,2,Long Uniform,1471,1,True
750.0,997.266135466945,0.25047259596932364,108.69429644223574,2,Long Uniform,1472,1,True
975.0,947.8357735217318,0.6232087405013884,0.77622111785683,2,Long Uniform,1473,1,True
750.0,1060.4474341735192,0.2973138440136323,171.33797223986056,2,Long Uniform,1474,1,True
1050.0,808.5176242706842,0.10840824506799694,52.89227917267523,2,Long Uniform,1475,1,True
900.0,928.6001622884506,0.34697840726451085,1.0098386208959431,2,Long Uniform,1476,1,True
825.0,800.9953186071929,0.49858240957089117,0.8466111717468221,2,Long Uniform,1477,1,True
1050.0,710.2622911290281,0.1475624698035844,104.69089417587055,2,Long Uniform,1478,1,True
825.0,910.2113853112161,0.6661884464345768,10.668106793985721,2,Long Uniform,1479,1,True
750.0,743.8860368941499,0.5019784435043576,0.06645430197279271,2,Long Uniform,1480,1,True
825.0,854.3694343165946,0.5787380820556749,1.267311180278075,2,Long Uniform,1481,1,True
750.0,704.0119331112421,0.2069367474041386,3.759826304293101,2,Long Uniform,1482,1,True
750.0,1282.7615184448462,0.01456517201733866,504.5952631745033,2,Long Uniform,1483,1,True
1125.0,1303.3869905497938,0.23828257535263575,25.143244165856583,2,Long Uniform,1484,1,True
975.0,1083.9455070950569,0.013382783626594818,12.485600017040463,2,Long Uniform,1485,1,True
1125.0,936.4470320873944,0.20906673564372785,28.090644313009044,2,Long Uniform,1486,1,True
1125.0,783.1574448859736,0.4300062823461389,92.33092937235449,2,Long Uniform,1487,1,True
1125.0,980.239292463118,0.2134070779765532,16.557560451617736,2,Long Uniform,1488,1,True
1125.0,1050.9901085851704,0.20394889503593913,4.32787281164236,2,Long Uniform,1489,1,True
825.0,868.7597181036342,0.7186504847704301,2.813462521226126,2,Long Uniform,1490,1,True
975.0,862.3643406976483,0.535638344795009,13.345737537383759,2,Long Uniform,1491,1,True
825.0,731.5143614954438,0.3645818649265614,12.840498962871704,2,Long Uniform,1492,1,True
825.0,820.5499015530181,0.19624707688587822,0.02909586951380065,2,Long Uniform,1493,1,True
1050.0,737.2377800538334,0.11354244487834964,88.72581063551412,2,Long Uniform,1494,1,True
750.0,614.7047701994745,0.02800463058915025,32.54186525649244,2,Long Uniform,1495,1,True
975.0,939.5072339256211,0.322715278048186,1.3251665416021896,2,Long Uniform,1496,1,True
1125.0,960.5261555835738,0.2846350702733459,21.374139652044466,2,Long Uniform,1497,1,True
900.0,846.6342302814602,0.22946139471382293,3.5159325650027413,2,Long Uniform,1498,1,True
1125.0,1081.031720043934,0.5870306202084532,1.5274742852701193,2,Long Uniform,1499,1,True
825.0,788.067069462803,0.20855137338649954,2.0041011688748083,2,Long Uniform,1500,1,True
975.0,996.2341599669202,0.188303860188984,0.4743085333341279,2,Long Uniform,1501,1,True
1125.0,980.7526054290605,0.6821475910713953,16.440344367805867,2,Long Uniform,1502,1,True
750.0,700.3968377668705,0.1649615195676918,4.374175472935409,2,Long Uniform,1503,1,True
975.0,797.6186688261702,0.11108426015881137,33.09836859855347,2,Long Uniform,1504,1,True
825.0,754.5233216180707,0.32289859461414994,7.297648772451652,2,Long Uniform,1505,1,True
825.0,967.3604912483457,0.16785270716856068,29.776322451379723,2,Long Uniform,1506,1,True
900.0,938.9574387312459,0.2909159799167208,1.8736815216034324,2,Long Uniform,1507,1,True
750.0,886.4359435591232,0.16408599945328792,33.09291856865467,2,Long Uniform,1508,1,True
975.0,981.4173324036456,0.6736465800184961,0.04332113628284476,2,Long Uniform,1509,1,True
750.0,860.4340978931702,0.2693062829741556,21.681226626628103,2,Long Uniform,1510,1,True
1050.0,849.2800791548285,0.39338342936407833,36.5428450105142,2,Long Uniform,1511,1,True
1050.0,1141.3411364170242,0.12415577263428332,7.567531248937354,2,Long Uniform,1512,1,True
1125.0,1057.3907631584952,0.7488240061803131,3.6116613580568364,2,Long Uniform,1513,1,True
825.0,883.1082493427955,0.7820074789799656,4.960982393659494,2,Long Uniform,1514,1,True
750.0,763.3527372515753,0.48575752986492937,0.31696994152818797,2,Long Uniform,1515,1,True
825.0,917.4028675085618,0.3316070167503688,12.544778584102598,2,Long Uniform,1516,1,True
750.0,934.3743015294858,0.39124662916924763,60.433569892419115,2,Long Uniform,1517,1,True
825.0,829.8663460839192,0.2753522919344016,0.034793497459652295,2,Long Uniform,1518,1,True
825.0,819.5536671915703,0.6153128919326389,0.04358132754479745,2,Long Uniform,1519,1,True
900.0,691.4831534092477,0.6532618420271435,53.67811766932262,2,Long Uniform,1520,1,True
1050.0,1009.1138365191812,0.468712635935074,1.5162615548120117,2,Long Uniform,1521,1,True
750.0,696.9030778931076,0.2054854410948169,5.012058910622933,2,Long Uniform,1522,1,True
900.0,1002.462850871566,0.29178044421930627,12.961278776208374,2,Long Uniform,1523,1,True
1125.0,897.9690373957153,0.1816790000807753,40.7253791455037,2,Long Uniform,1524,1,True
975.0,985.3444982898335,0.19864836115218157,0.11256662182076856,2,Long Uniform,1525,1,True
750.0,903.050566343878,0.19991206985857146,41.64351263676765,2,Long Uniform,1526,1,True
900.0,935.0037926657988,0.6489829512719243,1.5126734580126255,2,Long Uniform,1527,1,True
825.0,800.3608494185314,0.7107339283855962,0.8919562775041817,2,Long Uniform,1528,1,True
900.0,871.7478178354379,0.7501822300178906,0.9854145642711121,2,Long Uniform,1529,1,True
975.0,937.0847101429281,0.7767304848706419,1.5122358500415833,2,Long Uniform,1530,1,True
825.0,848.0217257559594,0.46515873935136637,0.7786958410029108,2,Long Uniform,1531,1,True
900.0,854.9311483458602,0.7762825099862737,2.5076560363245233,2,Long Uniform,1532,1,True
750.0,1114.4444380900352,0.1844948201846834,236.12399725290933,2,Long Uniform,1533,1,True
1125.0,925.8632759779159,0.5380771363057776,31.332689267553725,2,Long Uniform,1534,1,True
825.0,852.2557434750912,0.3403303881827555,1.0914608666739791,2,Long Uniform,1535,1,True
1050.0,873.5332509381587,0.4487068585552809,28.245363741002134,2,Long Uniform,1536,1,True
1125.0,799.6899271612955,0.22954386173355412,83.6161133750702,2,Long Uniform,1537,1,True
825.0,837.448898229306,0.7607785504966609,0.22769523177023762,2,Long Uniform,1538,1,True
1125.0,766.954994972709,0.12799208629521386,101.29084493826596,2,Long Uniform,1539,1,True
825.0,975.2573800461888,0.7620814487868222,33.17139431896392,2,Long Uniform,1540,1,True
900.0,1166.323650769916,0.095701911788725,87.56578636964957,2,Long Uniform,1541,1,True
900.0,893.0617336755313,0.82444325969519,0.05943153035710691,2,Long Uniform,1542,1,True
1050.0,939.5078676377219,0.8401156058173412,11.073479649853226,2,Long Uniform,1543,1,True
975.0,957.5839911470802,0.6225465125009693,0.31907152069952116,2,Long Uniform,1544,1,True
1125.0,876.1292579151196,0.4201040866837818,48.93759704958344,2,Long Uniform,1545,1,True
900.0,737.4770217421063,0.0666545479284026,32.60952896520466,2,Long Uniform,1546,1,True
1125.0,1048.755313618555,0.0954282410417093,4.593186924566842,2,Long Uniform,1547,1,True
1050.0,696.9665334849332,0.12535607906870963,113.04546800874812,2,Long Uniform,1548,1,True
1050.0,939.8037466408169,0.48895400867175143,11.014253291973935,2,Long Uniform,1549,1,True
1125.0,997.4833330482522,0.22115470289742015,12.847802746060609,2,Long Uniform,1550,1,True
1050.0,793.451942469122,0.7907611384061968,59.69787376223738,2,Long Uniform,1551,1,True
825.0,792.8908961491958,0.5320680618332692,1.514776198496573,2,Long Uniform,1552,1,True
975.0,828.7521676911304,0.8119854945166566,22.49933302305668,2,Long Uniform,1553,1,True
975.0,974.0898161570121,0.8413769893775047,0.0008714631195646591,2,Long Uniform,1554,1,True
975.0,820.4328992947068,0.43166444381898894,25.131874945893767,2,Long Uniform,1555,1,True
825.0,732.2008307520476,0.09944341726251806,12.65261460144736,2,Long Uniform,1556,1,True
900.0,1021.704914238368,0.17547645103353685,18.286526110825328,2,Long Uniform,1557,1,True
750.0,706.828091537851,0.2676936642940703,3.3134465426918567,2,Long Uniform,1558,1,True
1050.0,893.010550936244,0.3568310663288962,22.354364732282654,2,Long Uniform,1559,1,True
900.0,801.5171840770985,0.7779385114969161,11.973907447042105,2,Long Uniform,1560,1,True
750.0,735.8117372434152,0.23210364857724247,0.3578787556442501,2,Long Uniform,1561,1,True
1050.0,897.7616001108142,0.8043745424634192,21.02179628192257,2,Long Uniform,1562,1,True
1125.0,884.0993955766023,0.6223019213152293,45.853314537527574,2,Long Uniform,1563,1,True
975.0,848.2446330378144,0.8280470454360693,16.901431220216516,2,Long Uniform,1564,1,True
975.0,790.6217692700154,0.8525861443371927,35.761032970013865,2,Long Uniform,1565,1,True
975.0,1049.809355823358,0.8682822363137467,5.887116074904167,2,Long Uniform,1566,1,True
975.0,830.7613626274648,0.5078209967927304,21.88537489660561,2,Long Uniform,1567,1,True
1050.0,830.796103787054,0.07792097252718508,43.583082190418146,2,Long Uniform,1568,1,True
975.0,1063.9788260993903,0.007375321507791582,8.328448645917726,2,Long Uniform,1569,1,True
750.0,820.7686849422864,0.48349807773645587,8.90347869948551,2,Long Uniform,1570,1,True
900.0,902.8772913521432,0.3599179150974977,0.010220747561873947,2,Long Uniform,1571,1,True
900.0,993.2949273707197,0.5806508148466436,10.745609226059099,2,Long Uniform,1572,1,True
900.0,982.0694082033597,0.0870013501762901,8.31529353438232,2,Long Uniform,1573,1,True
750.0,927.5686725192328,0.4254767136472529,56.05445948487563,2,Long Uniform,1574,1,True
1050.0,881.6998435388363,0.46806382623245935,25.691557972655055,2,Long Uniform,1575,1,True
1125.0,727.2940057811719,0.06880177231036155,124.97387285932764,2,Long Uniform,1576,1,True
1050.0,725.0708487150663,0.057197237619049976,95.76322299750325,2,Long Uniform,1577,1,True
975.0,882.3170700711379,0.5707315000719113,9.036292439393414,2,Long Uniform,1578,1,True
900.0,890.7212473502044,0.26677800755448183,0.10629043300751694,2,Long Uniform,1579,1,True
1125.0,868.2349054984435,0.09775901334024498,52.09150716396504,2,Long Uniform,1580,1,True
900.0,963.3539398099513,0.7461115093190677,4.95521196227522,2,Long Uniform,1581,1,True
900.0,1095.1701249142316,0.21367345450780814,47.02639217165031,2,Long Uniform,1582,1,True
975.0,955.9446033930318,0.4046126893549365,0.3819677999724973,2,Long Uniform,1583,1,True
1125.0,854.12430553155,0.4862127374715501,57.974235538777336,2,Long Uniform,1584,1,True
900.0,648.0027888488346,0.2183290045008745,78.39826472588277,2,Long Uniform,1585,1,True
750.0,833.4046734283529,0.20413270229371025,12.366825866115907,2,Long Uniform,1586,1,True
750.0,1065.4498575988791,0.1744659244570677,176.9042002829389,2,Long Uniform,1587,1,True
825.0,783.4401467043608,0.742340028555193,2.5376990353793225,2,Long Uniform,1588,1,True
750.0,964.1626439526028,0.4319667489545016,81.53891211514546,2,Long Uniform,1589,1,True
975.0,805.7389480557761,0.5015346925721951,30.137334601199502,2,Long Uniform,1590,1,True
1050.0,904.9482622082205,0.4290178379854462,19.083906246181545,2,Long Uniform,1591,1,True
900.0,933.5856888070131,0.518254127412857,1.3925907316562012,2,Long Uniform,1592,1,True
750.0,660.5438372158953,0.2308743206442386,14.226497884544413,2,Long Uniform,1593,1,True
900.0,836.8064882170889,0.09165502451551151,4.93014806352706,2,Long Uniform,1594,1,True
825.0,853.549403847777,0.4241012127117979,1.1975294179077478,2,Long Uniform,1595,1,True
750.0,744.4224883881519,0.3204050478476495,0.05530424138720032,2,Long Uniform,1596,1,True
825.0,680.1998287884597,0.36348448994227006,30.80564126044646,2,Long Uniform,1597,1,True
750.0,987.7573071508825,0.3251969053220578,100.49517707313618,2,Long Uniform,1598,1,True
1125.0,1043.2165524838026,0.11740696360837374,5.284766251958211,2,Long Uniform,1599,1,True
1125.0,1056.0458540331017,0.21699687335341447,3.7567796511797074,2,Long Uniform,1600,1,True
1125.0,986.1649433700068,0.529745639806077,15.229766281049624,2,Long Uniform,1601,1,True
750.0,714.0173435493258,0.34610823441135413,2.3017805604395476,2,Long Uniform,1602,1,True
1125.0,1007.9383399823787,0.3825683258074802,10.827403256162892,2,Long Uniform,1603,1,True
900.0,871.7790466181087,0.7266529856325017,0.9832372960282467,2,Long Uniform,1604,1,True
900.0,816.5251066295862,0.775851193585399,8.602540522471557,2,Long Uniform,1605,1,True
900.0,959.4659386834535,0.1423030431631922,4.365676374696604,2,Long Uniform,1606,1,True
1125.0,1050.2493424669258,0.02418599153346811,4.414941867952155,2,Long Uniform,1607,1,True
750.0,883.9847669726935,0.3925737766102847,31.914520499070168,2,Long Uniform,1608,1,True
825.0,995.7086997929416,0.13849604530411497,42.815735808994184,2,Long Uniform,1609,1,True
900.0,923.6218824673846,0.3463569474454734,0.6888806559295444,2,Long Uniform,1610,1,True
975.0,765.3193064752496,0.11621013847333689,46.249565535327065,2,Long Uniform,1611,1,True
1125.0,659.4368309884184,0.09753354569028032,171.25851997242987,2,Long Uniform,1612,1,True
750.0,851.9352912723999,0.32228963090969065,18.472539745402692,2,Long Uniform,1613,1,True
825.0,725.4976365218041,0.06985410609114538,14.546512892924902,2,Long Uniform,1614,1,True
750.0,891.0624100417891,0.37494035956983995,35.375295158751726,2,Long Uniform,1615,1,True
1125.0,1094.7053930223417,0.20097323729923997,0.7251462415255571,2,Long Uniform,1616,1,True
1125.0,762.2783384331132,0.1420532353737619,103.95417581814772,2,Long Uniform,1617,1,True
1050.0,710.6760582004874,0.11585111313347525,104.43604306427119,2,Long Uniform,1618,1,True
750.0,937.3249221833194,0.21800370205001002,62.383335948420715,2,Long Uniform,1619,1,True
1125.0,1020.3049836095274,0.20812282465626422,8.66057991664302,2,Long Uniform,1620,1,True
900.0,767.5195312924998,0.07219365910289291,21.667993319702397,2,Long Uniform,1621,1,True
750.0,964.8301098101206,0.38139379343835994,82.04795747738393,2,Long Uniform,1622,1,True
975.0,838.1707377779732,0.45095410474165104,19.694671400630305,2,Long Uniform,1623,1,True
1125.0,1001.6699192719683,0.4271642624337285,12.018021777685188,2,Long Uniform,1624,1,True
1125.0,861.2123030715989,0.40771390635271426,54.97991036111804,2,Long Uniform,1625,1,True
1050.0,859.4699205086283,0.29996611495949393,32.92672216869697,2,Long Uniform,1626,1,True
1125.0,739.770496514366,0.06647420651581412,117.2557197872894,2,Long Uniform,1627,1,True
825.0,934.3117237386422,0.34194057173333886,17.55600065632797,2,Long Uniform,1628,1,True
825.0,879.5874147289999,0.15421748662816565,4.378014099975512,2,Long Uniform,1629,1,True
825.0,1068.4140064470755,0.13499600768740366,87.05289775517637,2,Long Uniform,1630,1,True
975.0,851.6507741256479,0.2549024569548981,16.005292858700262,2,Long Uniform,1631,1,True
1050.0,1023.7304854885115,0.5870085048113697,0.6259296078633162,2,Long Uniform,1632,1,True
750.0,913.791184426042,0.3768937685313161,47.69342594788572,2,Long Uniform,1633,1,True
975.0,770.7250435564124,0.699323432002761,43.89560324000485,2,Long Uniform,1634,1,True
900.0,845.3678240692698,0.07954479808689227,3.684783514723777,2,Long Uniform,1635,1,True
975.0,772.0324420447039,0.42418397949855347,43.33552092816461,2,Long Uniform,1636,1,True
825.0,712.5800617433973,0.5053823063206537,18.568584047924126,2,Long Uniform,1637,1,True
750.0,787.3890259769923,0.25470168179058034,2.4852253573479257,2,Long Uniform,1638,1,True
975.0,1193.6238143925534,0.014509406690317687,50.27889253864525,2,Long Uniform,1639,1,True
750.0,916.5716693099472,0.17685283013135075,49.32643736302649,2,Long Uniform,1640,1,True
750.0,872.0542395486318,0.2366153222805976,26.483977585412973,2,Long Uniform,1641,1,True
900.0,805.7802146203289,0.6128678116639431,10.959713527149724,2,Long Uniform,1642,1,True
1125.0,938.2979930368112,0.22940462760762925,27.54183854149735,2,Long Uniform,1643,1,True
1050.0,897.5966769287154,0.6583885967677563,21.067367694485576,2,Long Uniform,1644,1,True
1050.0,927.5547679456956,0.39946041349687683,13.598943177172286,2,Long Uniform,1645,1,True
750.0,1043.830808382546,0.19383501067091286,153.48718925287187,2,Long Uniform,1646,1,True
1050.0,891.0293450420177,0.5377163895351778,22.9221488777958,2,Long Uniform,1647,1,True
1125.0,692.1456984678852,0.38183461063576235,148.0397798359348,2,Long Uniform,1648,1,True
900.0,753.8830713953582,0.5205067622222749,26.35821830228887,2,Long Uniform,1649,1,True
825.0,690.422104246166,0.22496788233382528,26.609674968638846,2,Long Uniform,1650,1,True
975.0,988.0121177671828,0.5551225481986256,0.17810935835585348,2,Long Uniform,1651,1,True
1050.0,815.3523948663693,0.5316173390578367,49.94058829473766,2,Long Uniform,1652,1,True
975.0,935.2681102843907,0.14843998692496846,1.6606159740942454,2,Long Uniform,1653,1,True
750.0,820.2910000557068,0.5409544932033797,8.783688335700226,2,Long Uniform,1654,1,True
1125.0,720.5037682906719,0.2703327500346278,129.2777888134688,2,Long Uniform,1655,1,True
1050.0,970.7518232023732,0.5380912138534216,5.696393220633029,2,Long Uniform,1656,1,True
975.0,784.623995671244,0.5516594805487595,38.125468007029625,2,Long Uniform,1657,1,True
1125.0,763.33505605197,0.27160127673259443,103.34935836518058,2,Long Uniform,1658,1,True
1125.0,853.9721614628518,0.218940182315485,58.03937917006893,2,Long Uniform,1659,1,True
750.0,784.4611516406111,0.20800488801383252,2.1112372842616756,2,Long Uniform,1660,1,True
1050.0,1096.7264315815796,0.5365218550744414,1.9803713454404002,2,Long Uniform,1661,1,True
900.0,695.5395628994952,0.5890880260706474,51.60996338188824,2,Long Uniform,1662,1,True
750.0,1108.7299791983814,0.1430302282844166,228.77724084563766,2,Long Uniform,1663,1,True
825.0,938.8774261843932,0.5973639152719071,19.053176410478503,2,Long Uniform,1664,1,True
825.0,762.2624654116104,0.6230182843171974,5.782917533486699,2,Long Uniform,1665,1,True
1050.0,807.4532611594062,0.21529629378840215,53.35956509950767,2,Long Uniform,1666,1,True
750.0,905.0933269986635,0.2782569069854646,42.762560141358904,2,Long Uniform,1667,1,True
825.0,833.2345111917012,0.2787622172050923,0.09962486621304396,2,Long Uniform,1668,1,True
750.0,625.743196842505,0.615174114790247,27.448450010525274,2,Long Uniform,1669,1,True
750.0,1002.3949708452717,0.016855662294029,113.25017121419651,2,Long Uniform,1670,1,True
1125.0,1079.0883543035864,0.5353312282850836,1.6654848083381866,2,Long Uniform,1671,1,True
750.0,773.7489518838848,0.6066863900682409,1.0026892721476932,2,Long Uniform,1672,1,True
900.0,958.9889811724302,0.14935673417224501,4.295925802174469,2,Long Uniform,1673,1,True
825.0,658.7430651210186,0.23209726711309892,40.61174419886701,2,Long Uniform,1674,1,True
750.0,932.7466436907438,0.3066011242283298,59.371263609300726,2,Long Uniform,1675,1,True
975.0,750.0398286650342,0.16519619842811278,53.23558573260453,2,Long Uniform,1676,1,True
1050.0,815.3146160822981,0.705485922068303,49.9566706799085,2,Long Uniform,1677,1,True
975.0,916.7983431448392,0.7419773505458024,3.5633744754092116,2,Long Uniform,1678,1,True
825.0,1020.9918287268715,0.1161138670683098,56.43753451269545,2,Long Uniform,1679,1,True
1050.0,843.90651984105,0.29757220608360807,38.525644049004555,2,Long Uniform,1680,1,True
900.0,722.134731574448,0.5642932089627825,39.056856434683546,2,Long Uniform,1681,1,True
1125.0,810.9451610552134,0.3246878188721316,77.93022567082342,2,Long Uniform,1682,1,True
975.0,992.488373810727,0.5188580113132839,0.3217285665154214,2,Long Uniform,1683,1,True
825.0,886.1293875663484,0.5815990336335383,5.490250907969638,2,Long Uniform,1684,1,True
1050.0,977.7512733566164,0.3172324479614111,4.734583674911903,2,Long Uniform,1685,1,True
900.0,876.2934117026019,0.13666836852018818,0.6938300354349767,2,Long Uniform,1686,1,True
975.0,701.1005730408357,0.02663519400958494,78.91744493208003,2,Long Uniform,1687,1,True
975.0,869.7728169167437,0.6165289722690914,11.647873829993037,2,Long Uniform,1688,1,True
750.0,1070.0344317373613,0.20778912984929285,182.08362221769912,2,Long Uniform,1689,1,True
750.0,696.4916361905163,0.25332924527832934,5.090035551232123,2,Long Uniform,1690,1,True
1125.0,774.4830624541825,0.5352124969566654,97.07624573352973,2,Long Uniform,1691,1,True
1050.0,775.5981007411503,0.15250460907979002,68.29605652323255,2,Long Uniform,1692,1,True
900.0,780.8430261064672,0.1388460430353188,17.528869663535882,2,Long Uniform,1693,1,True
1125.0,930.4734266785573,0.5863129070252344,29.89873598276158,2,Long Uniform,1694,1,True
975.0,932.5952684375673,0.6516761106888205,1.8915568798232532,2,Long Uniform,1695,1,True
825.0,756.9479414295429,0.4894732579721552,6.804161874272803,2,Long Uniform,1696,1,True
750.0,611.6811448946052,0.20433489393452053,34.01263231585283,2,Long Uniform,1697,1,True
1125.0,899.7184011245674,0.2652980247690845,40.100186699750154,2,Long Uniform,1698,1,True
900.0,965.3071450620344,0.6764204742885432,5.265460735992097,2,Long Uniform,1699,1,True
825.0,812.1269572576629,0.5165579274698959,0.24347508458554823,2,Long Uniform,1700,1,True
1125.0,819.0579681770242,0.3731255127068559,73.95597182101389,2,Long Uniform,1701,1,True
1125.0,876.4105819278238,0.35868198572669824,48.82702125626721,2,Long Uniform,1702,1,True
900.0,781.3031888083955,0.14274045122740714,17.393744428463467,2,Long Uniform,1703,1,True
1050.0,866.8074703389365,0.7380334437404766,30.43945843412212,2,Long Uniform,1704,1,True
1125.0,923.995500683176,0.5054347537705374,31.923206910109304,2,Long Uniform,1705,1,True
1125.0,997.6397797969836,0.4379409323976116,12.816296841608557,2,Long Uniform,1706,1,True
900.0,700.5712001153959,0.11381973376982903,49.10104472026356,2,Long Uniform,1707,1,True
975.0,1031.2072098797566,0.016332367967122455,3.3233403734038274,2,Long Uniform,1708,1,True
1125.0,939.5584061019066,0.46388374715882663,27.17122745478747,2,Long Uniform,1709,1,True
1125.0,712.2127849261624,0.0377309734712478,134.63173130146345,2,Long Uniform,1710,1,True
1125.0,927.2642710939814,0.5416422047981719,30.893367692637614,2,Long Uniform,1711,1,True
750.0,725.9343811976887,0.4852772839168808,1.0296071259345045,2,Long Uniform,1712,1,True
1050.0,877.6616845316576,0.2653678359325462,26.939224470263877,2,Long Uniform,1713,1,True
975.0,1099.564438438836,0.3627633354991238,16.322208361428093,2,Long Uniform,1714,1,True
825.0,954.6885589381693,0.6972957281082236,24.711290827487993,2,Long Uniform,1715,1,True
1125.0,944.1974945230639,0.11277549755256486,25.828777075940742,2,Long Uniform,1716,1,True
1050.0,896.3609441388667,0.09952308314797002,21.410394091519677,2,Long Uniform,1717,1,True
1050.0,758.6592431285532,0.08362035629771718,76.98815112419729,2,Long Uniform,1718,1,True
1050.0,835.0405933823661,0.5462250589035775,41.91160679673949,2,Long Uniform,1719,1,True
